link,tech,person,nationality,building,organization,country,location,product,event,money
https://www.proquest.com/anznews/docview/2681203567/F20B1B72372F42A4PQ/6?accountid=14649,crowd funding,"angus irwin, irwin, nick motteram, motteram",,,onmarket,"australia, kanmantoo",,,,
https://www.proquest.com/anznews/docview/2497358769/F20B1B72372F42A4PQ/7?accountid=14649,crowd funding,"walker, rob lucas, greg griffinis, griffin, bob d ottavi, dino d ottavi, anne moran, moran, wine moran, sandy verschoor, clare mockler, phillip martin helen donovan, greg mackie moran, alexander hyde, colin james stay, lauren williams, jeremy james, michelle, andy keough, saab australia, bronwyn corbet, sally zou, julie bishop, cameron england, andre eikmeier, birchal eikmeier, eikmeier, vinomofo",independents,"flinders plaza, festival plaza, bn satellite city, buckland park, the adelaide railway station, victoria square, the state administration centre, parliament house","walker corp s, walker corporation, walker, flinders university, uni, unisa, flinders, uni s, mps, adelaide united, bricks and pavers family, the adelaide crows, adelaide town hall, the adelaide football club, the house of assembly, parliament house, hender consulting, anz, the liberal party, vinomofo","bedford park, adelaide, flinders, adelaide city, city, north adelaide",parklands,,,
https://www.proquest.com/anznews/docview/2651944796/F20B1B72372F42A4PQ/8?accountid=14649,crowd funding,"sean edwards, roseanne healy, ms healy, birchal, swarmer",australians,,"enterprise corporation, crowd, afterpay, paypal, birchal, equitise, venturecrowd, the sector enterprise corporation s, swarmer, something, asx, zeroco, bubble tea club","adelaide, australia, uk, us",,,,
https://www.proquest.com/anznews/docview/2708842770/F20B1B72372F42A4PQ/9?accountid=14649,crowd funding,"brad smith, smith",,,"braaap, swarmer, rideclub","us, launceston, china, australia, victoria, swarmer",,,,
https://www.proquest.com/anznews/docview/2723251343/F20B1B72372F42A4PQ/10?accountid=14649,crowd funding,"melanie, dean flintoft, andrew nunn, ms flintoft, covid, flintoft, sunset lover s","australian, south australian",,"sunset lover, swarmer, flintofts, covid, the department of agriculture water and the environment","adelaide, us uk, us, australia, china","europe, the uk europe, the middle east",,,
https://www.proquest.com/anznews/docview/2718727009/F20B1B72372F42A4PQ/11?accountid=14649,crowd funding,"steve bedwell, bedwell",,,"safm, triple m","adelaide, melbourne",,,,
https://www.proquest.com/anznews/docview/2717351960/F20B1B72372F42A4PQ/12?accountid=14649,crowd funding,"ningla ana, haydn keenan, russell crowe, kyam maher, natasha wanganeen",,,dendy wallis,"canberra, adelaide, redfern, hollywood, nova, wallis mitcham, port augusta, victor harbor, kadina sa",,,,
https://www.proquest.com/anznews/docview/2678124150/F20B1B72372F42A4PQ/13?accountid=14649,crowd funding,sianne van abkoude,,,,,,,,
https://www.proquest.com/anznews/docview/2679428544/F20B1B72372F42A4PQ/14?accountid=14649,crowd funding,"adrian raftery, raftery, ralph taylor, taylor",,,,,,,,tens of millions of dollars
https://www.proquest.com/anznews/docview/2729990008/F20B1B72372F42A4PQ/15?accountid=14649,crowd funding,"karissa de leeuw, de leeuw, isla, kobe, leeuw, becky hirst, hirst, de leew","south australian, australian",the top shed,"myrnr, airbnb, sleep hotel, the founder institute","blewitt springs, san francisco",,,,
https://www.proquest.com/anznews/docview/2721050336/F20B1B72372F42A4PQ/16?accountid=14649,crowd funding,"dick johnson, holden, johnson, ford",australian,"bathurst, the blue oval","ford racing, gen, chevrolet, general motors, fords, djr, bathurst, ford","bathurst, edsel ford","mountain, mount panorama","camaro, falcon, the gen mustang, mustang, a holden fj, ford xd falcon",bathurst,
https://www.proquest.com/anznews/docview/2712341974/F20B1B72372F42A4PQ/17?accountid=14649,crowd funding,"sarah gun, sarah, lainie anderson, lainie","a south australian, south australians, australians",,"gogo events, the disability employment sewing service, the gogo foundation, the australian fashion council, gogo, news com au",,the adelaide hills,,,
https://www.proquest.com/anznews/docview/2687898715/F20B1B72372F42A4PQ/18?accountid=14649,crowd funding,"monica spriggs, rivah, angus irwin, neutrog, callington, mark catalano, peter roberts, spriggs, carl vadivella belle","australian, asian",,"the environment protection authority, epa, neutrog, maca developments, alano utilities","kanmantoo, australia, petwood",,,,
https://www.proquest.com/anznews/docview/2687900859/F20B1B72372F42A4PQ/19?accountid=14649,crowd funding,"monica spriggs, rivah, angus irwin, neutrog, callington, mark catalano, peter roberts, spriggs, carl vadivella belle","australian, asian",,"the environment protection authority, epa, neutrog, maca developments, alano utilities","kanmantoo, australia, petwood",,,,
https://www.proquest.com/anznews/docview/2701303547/F20B1B72372F42A4PQ/20?accountid=14649,crowd funding,"daniel jackson, jeremy pollak, scott montarello, william brown, alexander post erich kisi, mike smith, guy, jules dickinson, daniel crennan, patrick connolly, josh wilson, daniel cannizzaro, tom caska s, rakesh routhu, tom caska, brodie, michael, paul higgins, eli muse, dan jovevski, einat sukenik, nati harpaz, alex girard guillame, ang matthew browne, andrew robinson, stella, timothy cocaro, doug vincent, holly cardew, sam mcconkey, charlie karaboga, jordan momtazi","ustralian, australian, aussie, nsw",,"calven, driva, mga thermal, zero co, betacarbon, anility, the university of nsw s x accelerator program, togetherai, scalare, parpera, volt prophero, aerologix, uber for drones, parley, wemoney, tradesquare, catch, tiger global, upflowy, canibuild","canva, australia, byron bay, sydney, qantas, brisbane, us, new zealand, singapore, us uk, india chippit, melbourne, perth, san francisco, washington dc, manchester, canberra",gold coast,"parpera, wemoney",the pandemic,more than bn
https://www.proquest.com/anznews/docview/2701032074/F20B1B72372F42A4PQ/21?accountid=14649,crowd funding,"emma cutting, cutting, sydney, marcus pearl, pearl",,"westgate park, the royal botanic gardens",the heart gardening project,"st kilda, port melbourne, melbourne, adelaide",the yarra river,,,
https://www.proquest.com/anznews/docview/2691855052/F20B1B72372F42A4PQ/22?accountid=14649,crowd funding,"kylie soanes, wes mountain","australian, australians",the forested bridge across compton road brisbane,"the conversation au, school of ecosystem and forest sciences, the university of melbourne, the living seawalls project, the heart gardening project","australia, melbourne, sydney, adelaide, bunbury","sydney harbour, melbourne s",,,
https://www.proquest.com/anznews/docview/2673422534/F20B1B72372F42A4PQ/23?accountid=14649,crowd funding,"craig, larysa williams, williams, larysa, olena oliver, summer, chris symons, elon musk","ukrainian, ukrainians",,"news corp, tabcorp, nato","ukraine, australia, poland, larysa, adelaide, brisbane",the poland ukraine border,,,
https://www.proquest.com/anznews/docview/2673434693/F20B1B72372F42A4PQ/24?accountid=14649,crowd funding,"craig, larysa williams, williams, larysa, olena oliver, summer, chris symons, elon musk, bad cop, gilbert gardiner","ukrainian, australia, ukrainians",,"news corp, tabcorp, nato","ukraine, australia, poland, larysa, adelaide, brisbane",,,,
https://www.proquest.com/anznews/docview/2678210599/F20B1B72372F42A4PQ/25?accountid=14649,crowd funding,"bernice prats, prats, jeff ali, steve cosatto, cosatto, ali, tania, sean mcmahon, mcmahon, bunnings, colleen mcmahon, andrew beazley, andrew, carly wallace, linda, march col thompson, col thompson, thompson, lachlan bensted, col, trishalee moore, march diwan, march ian martin, ian martin, barron, veronique keating, ian, keating, martin, steve ohl, lindsay, ohl, steve, laurie, ron todd, nevis todd, todd, joelene pitt baker, baker, roderick hinks, brett hinks, mario raccanello, raccanello, franca, raymond evans, evans, teresa millwood, millwood, peter carruthers","mareeba, aussie","the bruce highway, herberton petford rd, cape tribulation road, the kairi research centre, walsh streets","department of transport and main roads data, tmr, the tinaroo rural fire brigade, the mareeba pony club, the pony club, the cardwell shire council","queensland, tasmania, innisfail, goolboo, cairns, chillagoe, cooktown, mareeba, diwan, atherton, brisbane, sydney, wangan, deeral, darwin, adelaide, tully","the far north, the northern territory, far north, gulf rivers, the atherton tablelands, tablelands, rankin street, the cassowary coast, lake barrine","campervan, ford ranger dual cab utility",,six pence
https://www.proquest.com/anznews/docview/2678528178/F20B1B72372F42A4PQ/26?accountid=14649,crowd funding,"bernice prats, prats, jeff ali, steve cosatto, cosatto, ali, tania, sean mcmahon, mcmahon, bunnings, colleen mcmahon, andrew beazley, andrew, carly wallace, linda, march col thompson, col thompson, thompson, lachlan bensted, col, trishalee moore, march diwan, march ian martin, ian martin, barron, veronique keating, ian, keating, martin, steve ohl, lindsay, ohl, steve, laurie, ron todd, nevis todd, todd, joelene pitt baker, baker, roderick hinks, brett hinks, mario raccanello, raccanello, franca, raymond evans, evans, teresa millwood, millwood, peter carruthers","mareeba, aussie","the bruce highway, herberton petford rd, cape tribulation road, the kairi research centre, walsh streets","department of transport and main roads data, tmr, the tinaroo rural fire brigade, the mareeba pony club, the pony club, the cardwell shire council","queensland, tasmania, innisfail, goolboo, cairns, chillagoe, cooktown, mareeba, diwan, atherton, brisbane, sydney, wangan, deeral, darwin, adelaide, tully","the far north, the northern territory, far north, gulf rivers, the atherton tablelands, tablelands, rankin street, the cassowary coast, lake barrine","campervan, ford ranger dual cab utility",,six pence
https://www.proquest.com/anznews/docview/2678976277/F20B1B72372F42A4PQ/27?accountid=14649,crowd funding,"ron todd, todd, prats, bernice prats, jeff ali, steve cosatto, ali, cosatto, tania, sean mcmahon, mcmahon, bunnings, colleen mcmahon, andrew beazley, andrew, carly wallace, linda, march col thompson, col thompson, thompson, lachlan bensted, col, trishalee moore, march ian martin, ian martin, veronique keating, ian, keating, martin, steve ohl, lindsay, lindsay ohl, steve, ohl, laurie, nevis todd, joelene pitt baker, baker, roderick hinks, brett hinks, mario raccanello, raccanello, franca, raymond evans, evans, teresa millwood, millwood",aussie,"the bruce highway, herberton petford rd, cape tribulation road, atherton hospital, the kairi research centre, herberton and walsh streets","department of transport and, tmr, the tinaroo rural fire brigade, the mareeba pony club, nt car carrying, the cardwell shire council","bernice prats, goolboo, innisfail, queensland, cairns, mareeba, chillagoe, cooktown, irvinebank, tablelands, diwan, brisbane, tasmania, sydney, wangan, deeral, darwin, adelaide, tully","far north, gulf rivers, rankin street, tablelands, the cassowary coast, the far north, lake barrine","campervan, ford ranger dual cab utility",,six pence
https://www.proquest.com/anznews/docview/2529142065/F20B1B72372F42A4PQ/28?accountid=14649,crowd funding,"jack, sun yang s, sun, mack horton","australian, queenslander, chinese",,"dolphins, sia, the world anti doping agency, wada, the court of arbitration for sport","tokyo, adelaide, china",,,"tokyo olympics, the world championships, the tokyo olympics, olympics, tokyo",
https://www.proquest.com/anznews/docview/2529623881/F20B1B72372F42A4PQ/29?accountid=14649,crowd funding,"jack, sun yang s, sun, mack horton","australian, queenslander, chinese",,"dolphins, sia, the world anti doping agency, wada, the court of arbitration for sport","tokyo, adelaide, china",,,"tokyo olympics, the world championships, the tokyo olympics, olympics, tokyo",
https://www.proquest.com/anznews/docview/2488353143/F20B1B72372F42A4PQ/30?accountid=14649,crowd funding,"tim charles, charles, charles logs, ricky meisner, meisner, jack conte, nataly dawn conte, pomplamoose, conte, sam yam conte, amanda palmer, dresden dolls, palmer, ted, amanda, ash, mike mills, andrew saltmarsh, mcleod","american, latin, european, australian, brisbane",,"patreon, gearbox software, patreon co, kickstarter, hiatus kaiyote, ne obliviscaris, toehider, review","melbourne, cleveland, us, texas, new zealand, nashville, nsw, adelaide",,,,"tens of thousands of dollars, dollar"
https://www.proquest.com/anznews/docview/2468544556/F20B1B72372F42A4PQ/31?accountid=14649,crowd funding,"nicola britton, sabine mather","australians, australian, brazilians",,,,kangaroo island s,,,
https://www.proquest.com/anznews/docview/2525916598/F20B1B72372F42A4PQ/32?accountid=14649,crowd funding,"alex hyde, mackie, greg, hyde, scotsman",,scotty s,"the history trust, the city council, the history trust of south australia, abc radio, aa newsfeed playlist",santa,,,,
