title,links_,publised_date_,company
Welfare checks ordered for 500 at-risk SA children - InDaily,https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy8yMDIyLzExLzA5L3dlbGZhcmUtY2hlY2tzLW9yZGVyZWQtZm9yLTUwMC1hdC1yaXNrLXNhLWNoaWxkcmVuL9IBAA?oc=5,"Wed, 09 Nov 2022 08:00:00 GMT",data analytics
Where to buy a house in Aus for just $99k - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMikgFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL3JlYWwtZXN0YXRlL2J1eWluZy9jaGVhcGVzdC1wbGFjZXMtdG8tYnV5LWEtaG9tZS1pbi1hdXN0cmFsaWEtcmV2ZWFsZWQvbmV3cy1zdG9yeS8yMWE0YWI3NjdmNTJkNjM3ZjYzNmEwMzg3NDdiZTc1OdIBAA?oc=5,"Wed, 02 Nov 2022 07:00:00 GMT",data analytics
ARC funding to boost research capability in Australia - Manufactures Monthly,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3Lm1hbm1vbnRobHkuY29tLmF1L25ld3MvYXJjLWZ1bmRpbmctYm9vc3QtcmVzZWFyY2gtY2FwYWJpbGl0eS1hdXN0cmFsaWEv0gEA?oc=5,"Thu, 17 Nov 2022 00:55:03 GMT",data analytics
Myriota to launch South Australia’s first satellite into space - iTWire,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vaXR3aXJlLmNvbS9zcGFjZS9teXJpb3RhLXRvLWxhdW5jaC1zb3V0aC1hdXN0cmFsaWElRTIlODAlOTlzLWZpcnN0LXNhdGVsbGl0ZS1pbnRvLXNwYWNlLmh0bWzSAQA?oc=5,"Wed, 26 Oct 2022 07:00:00 GMT",data analytics
NextDC splashes AU$100m to build new Adelaide data centre - ZDNet,https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL25leHRkYy1zcGxhc2hlcy1hdTEwMG0tdG8tYnVpbGQtbmV3LWFkZWxhaWRlLWRhdGEtY2VudHJlL9IBYmh0dHBzOi8vd3d3LnpkbmV0LmNvbS9nb29nbGUtYW1wL2FydGljbGUvbmV4dGRjLXNwbGFzaGVzLWF1MTAwbS10by1idWlsZC1uZXctYWRlbGFpZGUtZGF0YS1jZW50cmUv?oc=5,"Wed, 16 Feb 2022 08:00:00 GMT",data analytics
"Weekly Gov Wrap Up: budget tech spending, NSW to migrate spatial workloads to AWS - CRN Australia",https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3LmNybi5jb20uYXUvbmV3cy93ZWVrbHktZ292LXdyYXAtdXAtYnVkZ2V0LXRlY2gtc3BlbmRpbmctbnN3LXRvLW1pZ3JhdGUtc3BhdGlhbC13b3JrbG9hZHMtdG8tYXdzLTU4NzA2ONIBAA?oc=5,"Thu, 27 Oct 2022 07:00:00 GMT",data analytics
Best Technology Services harvests data for agriculture data analytics firm The Yield - CRN Australia,https://news.google.com/__i/rss/rd/articles/CBMid2h0dHBzOi8vd3d3LmNybi5jb20uYXUvbmV3cy9iZXN0LXRlY2hub2xvZ3ktc2VydmljZXMtaGFydmVzdHMtZGF0YS1mb3ItYWdyaWN1bHR1cmUtZGF0YS1hbmFseXRpY3MtZmlybS10aGUteWllbGQtNTgyNTI30gEA?oc=5,"Tue, 12 Jul 2022 07:00:00 GMT",data analytics
Landscape of clinical trials across the pancreatic cancer care continuum: an Australian perspective - The Medical Journal of Australia,https://news.google.com/__i/rss/rd/articles/CBMid2h0dHBzOi8vd3d3Lm1qYS5jb20uYXUvam91cm5hbC8yMDIyLzIxNy8xMC9sYW5kc2NhcGUtY2xpbmljYWwtdHJpYWxzLWFjcm9zcy1wYW5jcmVhdGljLWNhbmNlci1jYXJlLWNvbnRpbnV1bS1hdXN0cmFsaWFu0gEA?oc=5,"Mon, 31 Oct 2022 07:00:00 GMT",data analytics
Data firm’s recruitment drive - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvYnVzaW5lc3MvZXhwb3Mtb24tcmVjcnVpdG1lbnQtZHJpdmUtZm9sbG93aW5nLTY1bS1jb250cmFjdC9uZXdzLXN0b3J5L2FlMDZhZGJjZDM3MjY0MWQwMTllZDlhNDgzZTlmYjRj0gEA?oc=5,"Mon, 17 Oct 2022 07:00:00 GMT",data analytics
Adelaide claims new top spot - Premier of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vd3d3LnByZW1pZXIuc2EuZ292LmF1L21lZGlhLXJlbGVhc2VzL25ld3MtaXRlbXMtMjAyMi9hZGVsYWlkZS1jbGFpbXMtbmV3LXRvcC1zcG900gEA?oc=5,"Mon, 27 Jun 2022 07:00:00 GMT",data analytics
How Scotiabank is implementing AI to improve customer experience - CIO,https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3LmNpby5jb20vYXJ0aWNsZS8zMDc4MDgvaG93LXNjb3RpYWJhbmstaXMtaW1wbGVtZW50aW5nLWFpLWZvci1ncmVhdGVyLWN1c3RvbWVyLXJldGVudGlvbi5odG1s0gEA?oc=5,"Wed, 06 Apr 2022 07:00:00 GMT",data analytics
Search results - iTWire,https://news.google.com/__i/rss/rd/articles/CBMiQWh0dHBzOi8vaXR3aXJlLmNvbS9zZWFyY2gtcmVzdWx0cy9BdXN0cmFsaWFuJTIwbWFudWZhY3R1cmluZy5odG1s0gEA?oc=5,"Mon, 14 Nov 2022 06:07:55 GMT",data analytics
New Tech Hub Launched in South Australia - OpenGov Asia,https://news.google.com/__i/rss/rd/articles/CBMiQWh0dHBzOi8vb3BlbmdvdmFzaWEuY29tL25ldy10ZWNoLWh1Yi1sYXVuY2hlZC1pbi1zb3V0aC1hdXN0cmFsaWEv0gEA?oc=5,"Mon, 14 Feb 2022 02:46:42 GMT",data analytics
Briefcase: Business snippets from around SA - InDaily,https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy9idXNpbmVzcy8yMDIyLzA2LzI3L2JyaWVmY2FzZS1idXNpbmVzcy1zbmlwcGV0cy1mcm9tLWFyb3VuZC1zYS00Mi_SAQA?oc=5,"Mon, 27 Jun 2022 07:00:00 GMT",data analytics
CBA sets up Melbourne tech hub with university partnerships - CommBank,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmNvbW1iYW5rLmNvbS5hdS9hcnRpY2xlcy9uZXdzcm9vbS8yMDIyLzA3L01lbGItVGVjaC1IdWItVW5pdmVyc2l0eS5odG1s0gEA?oc=5,"Thu, 28 Jul 2022 07:00:00 GMT",data analytics
Cognizant the latest to establish a new tech hub in Adelaide - Consultancy.com.au,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LmNvbS5hdS9uZXdzLzQ0MDQvY29nbml6YW50LXRoZS1sYXRlc3QtdG8tZXN0YWJsaXNoLWEtbmV3LXRlY2gtaHViLWluLWFkZWxhaWRl0gFpaHR0cHM6Ly93d3cuY29uc3VsdGFuY3kuY29tLmF1L25ld3MvYW1wLzQ0MDQvY29nbml6YW50LXRoZS1sYXRlc3QtdG8tZXN0YWJsaXNoLWEtbmV3LXRlY2gtaHViLWluLWFkZWxhaWRl?oc=5,"Tue, 23 Nov 2021 08:00:00 GMT",data analytics
Using raw satellite imagery to detect early fire smoke on small satellite - University of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS9yZXNlYXJjaC9kZWdyZWVzL3VzaW5nLXJhdy1zYXRlbGxpdGUtaW1hZ2VyedIBAA?oc=5,"Sun, 09 Oct 2022 23:49:12 GMT",data analytics
5G Industrial Incubation Lab Launched in South Australia - OpenGov Asia,https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vb3BlbmdvdmFzaWEuY29tLzVnLWluZHVzdHJpYWwtaW5jdWJhdGlvbi1sYWItbGF1bmNoZWQtaW4tc291dGgtYXVzdHJhbGlhL9IBAA?oc=5,"Mon, 05 Sep 2022 07:00:03 GMT",data analytics
Cognizant to open Adelaide delivery centre - Services - CRN Australia,https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3LmNybi5jb20uYXUvbmV3cy9jb2duaXphbnQtdG8tb3Blbi1hZGVsYWlkZS1kZWxpdmVyeS1jZW50cmUtNTcyODQw0gEA?oc=5,"Thu, 18 Nov 2021 08:00:00 GMT",data analytics
SA's top 100 companies in 2022: the countdown begins - InDaily,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy9idXNpbmVzcy8yMDIyLzA5LzI2L3Nhcy10b3AtMTAwLWNvbXBhbmllcy1pbi0yMDIyLXRoZS1jb3VudGRvd24tYmVnaW5zL9IBAA?oc=5,"Mon, 26 Sep 2022 07:00:00 GMT",data analytics
Modis and Microsoft launch ‘women only’ space and defence training - Consultancy.com.au,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LmNvbS5hdS9uZXdzLzQ5NjYvbW9kaXMtYW5kLW1pY3Jvc29mdC1sYXVuY2gtd29tZW4tb25seS1zcGFjZS1hbmQtZGVmZW5jZS10cmFpbmluZ9IBbWh0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LmNvbS5hdS9uZXdzL2FtcC80OTY2L21vZGlzLWFuZC1taWNyb3NvZnQtbGF1bmNoLXdvbWVuLW9ubHktc3BhY2UtYW5kLWRlZmVuY2UtdHJhaW5pbmc?oc=5,"Thu, 24 Feb 2022 08:00:00 GMT",data analytics
Adelaide tipped to become Australia's “next Sydney or Melbourne” for tourism - Mirage News,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3Lm1pcmFnZW5ld3MuY29tL2FkZWxhaWRlLXRpcHBlZC10by1iZWNvbWUtYXVzdHJhbGlhcy1uZXh0LTgyNDkyMi_SAQA?oc=5,"Mon, 25 Jul 2022 07:00:00 GMT",data analytics
New Tech Start programme helps SA women enter space industry - IT Brief Australia,https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vaXRicmllZi5jb20uYXUvc3RvcnkvbmV3LXRlY2gtc3RhcnQtcHJvZ3JhbW1lLWhlbHBzLXNhLXdvbWVuLWVudGVyLXNwYWNlLWluZHVzdHJ50gFdaHR0cHM6Ly9pdGJyaWVmLmNvbS5hdS9hbXAvc3RvcnkvbmV3LXRlY2gtc3RhcnQtcHJvZ3JhbW1lLWhlbHBzLXNhLXdvbWVuLWVudGVyLXNwYWNlLWluZHVzdHJ5?oc=5,"Tue, 22 Feb 2022 08:00:00 GMT",data analytics
"Half a billion dollar BioMed ""Trinity City"" building announced • Glam Adelaide - Glam Adelaide",https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS9oYWxmLWEtYmlsbGlvbi1kb2xsYXItYmlvbWVkLXRyaW5pdHktY2l0eS1idWlsZGluZy1hbm5vdW5jZWQv0gEA?oc=5,"Tue, 13 Sep 2022 07:00:00 GMT",data analytics
The Importance of Using Big Data in Combating Money Laundering - OpenGov Asia,https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vb3BlbmdvdmFzaWEuY29tL3RoZS1pbXBvcnRhbmNlLW9mLXVzaW5nLWJpZy1kYXRhLWluLWNvbWJhdGluZy1tb25leS1sYXVuZGVyaW5nL9IBAA?oc=5,"Thu, 17 Feb 2022 08:47:25 GMT",data analytics
Masters Programs- University of Adelaide - Y-Axis,https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vd3d3LnktYXhpcy5jb20vdmlzYS9zdHVkeS9hdXN0cmFsaWEvbWFzdGVycy91bml2ZXJzaXR5LW9mLWFkZWxhaWRlL9IBAA?oc=5,"Tue, 16 Aug 2022 19:30:56 GMT",data analytics
5 ways to maximize the value of data analytics - CIO,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vd3d3LmNpby5jb20vYXJ0aWNsZS8xODk0MzYvNS13YXlzLXRvLW1heGltaXplLXRoZS12YWx1ZS1vZi1kYXRhLWFuYWx5dGljcy5odG1s0gEA?oc=5,"Tue, 26 Oct 2021 07:00:00 GMT",data analytics
Business degree for the digital future - InDaily,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy9zcG9uc29yZWQtY29udGVudC8yMDIyLzA3LzI4L2J1c2luZXNzLWRlZ3JlZS1mb3ItdGhlLWRpZ2l0YWwtZnV0dXJlL9IBAA?oc=5,"Thu, 28 Jul 2022 07:00:00 GMT",data analytics
2000 hi-tech jobs created with national Skilled Service Hub opening in Rundle Mall • Glam Adelaide - Glam Adelaide,https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS8yMDAwLWhpLXRlY2gtam9icy1jcmVhdGVkLXdpdGgtbmF0aW9uYWwtc2tpbGxlZC1zZXJ2aWNlLWh1Yi1vcGVuaW5nLWluLXJ1bmRsZS1tYWxsL9IBAA?oc=5,"Thu, 10 Feb 2022 08:00:00 GMT",data analytics
Hi-tech centre for Comm Bank in Adelaide - 7NEWS,https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vN25ld3MuY29tLmF1L2J1c2luZXNzL2hpLXRlY2gtY2VudHJlLWZvci1jb21tLWJhbmstaW4tYWRlbGFpZGUtYy01NjU3NTY30gEA?oc=5,"Thu, 10 Feb 2022 08:00:00 GMT",data analytics
Data science: Australian mining's new hammer and axe? - Mining Technology,https://news.google.com/__i/rss/rd/articles/CBMiNmh0dHBzOi8vd3d3Lm1pbmluZy10ZWNobm9sb2d5LmNvbS9uZXdzL3ZhbGUtbmlja2VsLWdtL9IBAA?oc=5,"Wed, 24 Mar 2021 07:00:00 GMT",data analytics
Achievements and Announcements September 2022 - University of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiOWh0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS91bmlzYW5ld3MvMjAyMi9zZXB0ZW1iZXIvc3Rvcnk2L9IBAA?oc=5,"Fri, 30 Sep 2022 07:00:00 GMT",data analytics
SA’s growth outstrips expectation - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMinQFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbmV3cy9mdXR1cmUtYWRlbGFpZGUvYmVzdC1pbi10aGUtbmF0aW9uLXN0YXRlcy1ncm93dGgtb24tdGhlLXJpc2UtbmV3LWZpZ3VyZXMtc2hvdy9uZXdzLXN0b3J5L2JiYmQ1ZGJmYTVhZGI1MjA2NGQ5NWYzNGM5NzAxMzIz0gGhAWh0dHBzOi8vd3d3LmFkZWxhaWRlbm93LmNvbS5hdS9uZXdzL2Z1dHVyZS1hZGVsYWlkZS9iZXN0LWluLXRoZS1uYXRpb24tc3RhdGVzLWdyb3d0aC1vbi10aGUtcmlzZS1uZXctZmlndXJlcy1zaG93L25ld3Mtc3RvcnkvYmJiZDVkYmZhNWFkYjUyMDY0ZDk1ZjM0Yzk3MDEzMjM_YW1w?oc=5,"Wed, 15 Dec 2021 08:00:00 GMT",data analytics
Jaguar Land Rover gets more from graph analytics - CIO,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LmNpby5jb20vYXJ0aWNsZS8xODk2NzcvamFndWFyLWxhbmQtcm92ZXItZ2V0cy1tb3JlLWZyb20tZ3JhcGgtYW5hbHl0aWNzLmh0bWzSAQA?oc=5,"Fri, 03 Dec 2021 08:00:00 GMT",data analytics
New Tech Hub Established in Adelaide - OpenGov Asia,https://news.google.com/__i/rss/rd/articles/CBMiPWh0dHBzOi8vb3BlbmdvdmFzaWEuY29tL25ldy10ZWNoLWh1Yi1lc3RhYmxpc2hlZC1pbi1hZGVsYWlkZS_SAQA?oc=5,"Fri, 13 May 2022 19:50:31 GMT",data analytics
Adelaide council rules out facial recognition on city CCTV network - iTnews,https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3Lml0bmV3cy5jb20uYXUvbmV3cy9hZGVsYWlkZS1jb3VuY2lsLXJ1bGVzLW91dC1mYWNpYWwtcmVjb2duaXRpb24tb24tY2l0eS1jY3R2LW5ldHdvcmstNTgxNjk20gEA?oc=5,"Wed, 22 Jun 2022 07:00:00 GMT",data analytics
New Adelaide research centre to focus on Artificial Intelligence technology - iTWire,https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL2l0d2lyZS5jb20vZ3Vlc3QtYXJ0aWNsZXMvZ3Vlc3QtcmVzZWFyY2gvbmV3LWFkZWxhaWRlLXJlc2VhcmNoLWNlbnRyZS10by1mb2N1cy1vbi1hcnRpZmljaWFsLWludGVsbGlnZW5jZS10ZWNobm9sb2d5Lmh0bWzSAQA?oc=5,"Mon, 22 Nov 2021 08:00:00 GMT",data analytics
efex seals deal to acquire Logic Plus - iTWire,https://news.google.com/__i/rss/rd/articles/CBMiQ2h0dHBzOi8vaXR3aXJlLmNvbS9kZWFscy9lZmV4LXNlYWxzLWRlYWwtdG8tYWNxdWlyZS1sb2dpYy1wbHVzLmh0bWzSAQA?oc=5,"Mon, 24 Jan 2022 08:00:00 GMT",data analytics
Bombers Could Help Australia Deter China During Transition to Nuclear-Powered Submarines - USNI News - USNI News,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vbmV3cy51c25pLm9yZy8yMDIyLzEwLzIxL2JvbWJlcnMtY291bGQtaGVscC1hdXN0cmFsaWEtZHVyaW5nLXRyYW5zaXRpb24tdG8tbnVjbGVhci1wb3dlcmVkLXN1Ym1hcmluZXPSAQA?oc=5,"Fri, 21 Oct 2022 07:00:00 GMT",crowd funding
‘Gamechanger’: $5.5m win for medical cannabis - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMilgFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL3NtYWxsLWJ1c2luZXNzL21vbnR1LW1lZGljYWwtY2FubmFiaXMtYnJlYWtzLXJlY29yZHMtd2l0aC01NW0tY3Jvd2RmdW5kaW5nL25ld3Mtc3RvcnkvZjZlN2RmOGY2OWFjNjRjNTBmZGRiM2EyNzk0YzFjNzfSAZoBaHR0cHM6Ly93d3cubmV3cy5jb20uYXUvZmluYW5jZS9zbWFsbC1idXNpbmVzcy9tb250dS1tZWRpY2FsLWNhbm5hYmlzLWJyZWFrcy1yZWNvcmRzLXdpdGgtNTVtLWNyb3dkZnVuZGluZy9uZXdzLXN0b3J5L2Y2ZTdkZjhmNjlhYzY0YzUwZmRkYjNhMjc5NGMxYzc3P2FtcA?oc=5,"Tue, 30 Nov 2021 08:00:00 GMT",crowd funding
Book Review: Illicit Money: Financing Terrorism in the Twenty-First Century - Australian Institute of International Affairs - Australian Institute of International Affairs,https://news.google.com/__i/rss/rd/articles/CBMihAFodHRwczovL3d3dy5pbnRlcm5hdGlvbmFsYWZmYWlycy5vcmcuYXUvYXVzdHJhbGlhbm91dGxvb2svYm9vay1yZXZpZXctaWxsaWNpdC1tb25leS1maW5hbmNpbmctdGVycm9yaXNtLWluLXRoZS10d2VudHktZmlyc3QtY2VudHVyeS_SAQA?oc=5,"Wed, 21 Sep 2022 07:00:00 GMT",crowd funding
Compostable fashion: Design duo launches eco-friendly brand - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMikQFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvYnVzaW5lc3Mvc3Vuc2V0LWxvdmVyLWxhdW5jaGVkLWJ5LWZvcm1lci1hdXN0cmFsaWFuLWZhc2hpb24tbGFiZWxzLWR1by9uZXdzLXN0b3J5LzZiMWQwNjE4MDdiM2U1NWEwOWY2NjI2MTdlZWQxYjRi0gGVAWh0dHBzOi8vd3d3LmFkZWxhaWRlbm93LmNvbS5hdS9idXNpbmVzcy9zdW5zZXQtbG92ZXItbGF1bmNoZWQtYnktZm9ybWVyLWF1c3RyYWxpYW4tZmFzaGlvbi1sYWJlbHMtZHVvL25ld3Mtc3RvcnkvNmIxZDA2MTgwN2IzZTU1YTA5ZjY2MjYxN2VlZDFiNGI_YW1w?oc=5,"Mon, 10 Oct 2022 07:00:00 GMT",crowd funding
"Murraylands animal shelter Furever Farm faces closure as donations stall, costs rise - ABC News",https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDIyLTEwLTEzL2Z1cmV2ZXItZmFybS1yb2NrbGVpZ2gtc2EtZmFjZXMtY2xvc3VyZS1maW5hbmNpYWwtcHJlc3N1cmVzLzEwMTUyODkxNNIBKGh0dHBzOi8vYW1wLmFiYy5uZXQuYXUvYXJ0aWNsZS8xMDE1Mjg5MTQ?oc=5,"Wed, 12 Oct 2022 07:00:00 GMT",crowd funding
Is insurance industry data really safe in the cloud? - Insurance Business,https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3Lmluc3VyYW5jZWJ1c2luZXNzbWFnLmNvbS9hdS9uZXdzL2N5YmVyL2lzLWluc3VyYW5jZS1pbmR1c3RyeS1kYXRhLXJlYWxseS1zYWZlLWluLXRoZS1jbG91ZC0zMjMzMzIuYXNweNIBAA?oc=5,"Thu, 27 Jan 2022 08:00:00 GMT",cloud-based software
NT council ditches CouncilBiz for cloud storage - Council - Council Magazine,https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vY291bmNpbG1hZ2F6aW5lLmNvbS5hdS9udC1jb3VuY2lsLWRpdGNoZXMtY291bmNpbGJpei1mb3ItY2xvdWQtc3RvcmFnZS_SAQA?oc=5,"Thu, 08 Sep 2022 07:00:00 GMT",cloud-based software
Insight: an overview of media and entertainment law in Australia - Lexology,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmxleG9sb2d5LmNvbS9saWJyYXJ5L2RldGFpbC5hc3B4P2c9OGExMDFmYzYtNjExYy00MjJjLThlOWUtYmY3ZDVmZjk4NDkx0gEA?oc=5,"Mon, 21 Nov 2022 11:39:19 GMT",data storage
Weekly Gov Wrap Up: NSW Department of Customer Service issues end-user devices and services tender - CRN Australia,https://news.google.com/__i/rss/rd/articles/CBMihAFodHRwczovL3d3dy5jcm4uY29tLmF1L25ld3Mvd2Vla2x5LWdvdi13cmFwLXVwLW5zdy1kZXBhcnRtZW50LW9mLWN1c3RvbWVyLXNlcnZpY2UtaXNzdWVzLWVuZC11c2VyLWRldmljZXMtYW5kLXNlcnZpY2VzLXRlbmRlci01ODc2NjnSAQA?oc=5,"Fri, 11 Nov 2022 08:00:00 GMT",data storage
128.5 MW solar hybrid plant reaches financial close in South Australia - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wNy8yMS8xMjgtNS1tdy1zb2xhci1oeWJyaWQtcGxhbnQtcmVhY2hlcy1maW5hbmNpYWwtY2xvc2UtaW4tc291dGgtYXVzdHJhbGlhL9IBAA?oc=5,"Thu, 21 Jul 2022 07:00:00 GMT",data storage
Colocation provider iseek acquires Adelaide's YourDC - Data centre - CRN Australia,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vd3d3LmNybi5jb20uYXUvbmV3cy9jb2xvY2F0aW9uLXByb3ZpZGVyLWlzZWVrLWFjcXVpcmVzLWFkZWxhaWRlcy15b3VyZGMtNTg1ODUw0gEA?oc=5,"Thu, 29 Sep 2022 07:00:00 GMT",data storage
Hearts for the newly energised SA solar farm - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wOC8yNC9oZWFydHMtZm9yLXRoZS1uZXdseS1lbmVyZ2lzZWQtc2Etc29sYXItZmFybS_SAQA?oc=5,"Wed, 24 Aug 2022 07:00:00 GMT",data storage
Social media executives questioned over harmful content and data storage - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMijwFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL3NvY2lhbC1tZWRpYS1leGVjdXRpdmVzLXF1ZXN0aW9uZWQtb3Zlci1oYXJtZnVsLWNvbnRlbnQtYW5kLWRhdGEtc3RvcmFnZS92aWRlby80YTMyY2NhYjFhY2Q0NjA2MzQ0YTM4YzA1Y2ZlMDk2ZNIBAA?oc=5,"Thu, 15 Sep 2022 04:07:30 GMT",data storage
Massive commercial PV install 'practically' completed at former car manufacturing plant in Adelaide - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMilgFodHRwczovL3d3dy5wdi1tYWdhemluZS1hdXN0cmFsaWEuY29tLzIwMjIvMDgvMzAvbWFzc2l2ZS1jb21tZXJjaWFsLXNvbGFyLWluc3RhbGwtcHJhY3RpY2FsbHktY29tcGxldGVkLWF0LWZvcm1lci1jYXItbWFudWZhY3R1cmluZy1wbGFudC1pbi1hZGVsYWlkZS_SAQA?oc=5,"Tue, 30 Aug 2022 07:00:00 GMT",data storage
Using light for next-generation data storage - Science Daily,https://news.google.com/__i/rss/rd/articles/CBMiPmh0dHBzOi8vd3d3LnNjaWVuY2VkYWlseS5jb20vcmVsZWFzZXMvMjAxOC8wNy8xODA3MTEwOTMxMDkuaHRt0gEA?oc=5,"Wed, 11 Jul 2018 07:00:00 GMT",data storage
Quinbrook Secures $2.5bn Data Centre Project - The Urban Developer,https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vd3d3LnRoZXVyYmFuZGV2ZWxvcGVyLmNvbS9hcnRpY2xlcy9xdWluYnJvb2stYnJlbmRhbGUtYnJpc2JhbmUtc3VwZXJub2RlLWRhdGEtY2VudHJl0gEA?oc=5,"Fri, 15 Jul 2022 07:00:00 GMT",data storage
RAA expands solar network as concerns spark demand - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wNy8wNC9yYWEtZXhwYW5kcy1zb2xhci1uZXR3b3JrLWFzLWNvbmNlcm5zLXNwYXJrLWRlbWFuZC_SAQA?oc=5,"Mon, 04 Jul 2022 07:00:00 GMT",data storage
How to earn passive crypto income with Ethereum? - Cointelegraph,https://news.google.com/__i/rss/rd/articles/CBMiTmh0dHBzOi8vY29pbnRlbGVncmFwaC5jb20vbmV3cy9ob3ctdG8tZWFybi1wYXNzaXZlLWNyeXB0by1pbmNvbWUtd2l0aC1ldGhlcmV1bdIBAA?oc=5,"Sat, 29 Oct 2022 07:00:00 GMT",data storage
"Hong Kong finance fast tracks 1.9 GW battery, solar portfolio in Australia - pv magazine Australia",https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8xMC8yMC9ob25nLWtvbmctZmluYW5jZS1mYXN0LXRyYWNrcy0xLTktZ3ctYmF0dGVyeS1zb2xhci1wb3J0Zm9saW8taW4tYXVzdHJhbGlhL9IBAA?oc=5,"Thu, 20 Oct 2022 07:00:00 GMT",data storage
